                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.66506,                0.38006,                0.96254,                0.97687,                0.99576,                0.99473,                 0.8603,                0.70126,                 0.3518,                 1.1224,             0.00076563,             0.00076563,             0.00076563
                    159,                 0.6712,                 0.3824,                0.99632,                0.99017,                0.98772,                0.99496,                0.86307,                0.67305,                0.35006,                 1.1042,             0.00076343,             0.00076343,             0.00076343
                    160,                0.63242,                0.36956,                0.96905,                0.99588,                0.98401,                0.99459,                0.87054,                0.68007,                0.34108,                 1.1122,             0.00076123,             0.00076123,             0.00076123
                    161,                0.63937,                0.37616,                0.96536,                0.98395,                0.98398,                  0.995,                0.85637,                  0.697,                0.37137,                 1.1168,             0.00075904,             0.00075904,             0.00075904
                    162,                0.64529,                0.38252,                 1.0207,                0.98508,                0.99646,                  0.995,                0.85793,                0.68772,                0.35015,                 1.1077,             0.00075684,             0.00075684,             0.00075684
                    163,                0.69357,                0.39918,                 1.0166,                0.99198,                0.99528,                0.99496,                0.85043,                0.70269,                0.33371,                  1.124,             0.00075464,             0.00075464,             0.00075464
                    164,                0.66883,                0.38353,                0.99049,                0.99316,                0.99576,                0.99424,                0.85038,                0.69739,                0.33409,                 1.1111,             0.00075244,             0.00075244,             0.00075244
                    165,                0.65041,                0.36811,                 0.9714,                0.98473,                0.99132,                0.99411,                0.85917,                0.69164,                0.34452,                 1.1111,             0.00075024,             0.00075024,             0.00075024
                    166,                0.68078,                  0.386,                0.97656,                0.99005,                0.99576,                0.99496,                 0.8683,                0.67735,                0.33213,                    1.1,             0.00074804,             0.00074804,             0.00074804
                    167,                0.66619,                0.38017,                0.98221,                0.98913,                0.98547,                0.99467,                 0.8571,                0.66529,                0.34174,                 1.0921,             0.00074584,             0.00074584,             0.00074584
                    168,                0.66864,                 0.3793,                0.98763,                0.98334,                0.97757,                0.99274,                0.84409,                  0.713,                0.38527,                 1.1478,             0.00074364,             0.00074364,             0.00074364
                    169,                0.67995,                0.37778,                0.96436,                0.99132,                0.97881,                0.99396,                0.84931,                0.68905,                0.36856,                 1.1128,             0.00074144,             0.00074144,             0.00074144
                    170,                 0.6612,                0.38851,                0.98202,                0.99394,                0.98305,                 0.9945,                0.85637,                0.67698,                0.34313,                 1.1047,             0.00073924,             0.00073924,             0.00073924
                    171,                0.66891,                0.38859,                 1.0051,                0.98533,                0.99062,                  0.995,                0.85828,                0.71505,                0.34538,                 1.1214,             0.00073704,             0.00073704,             0.00073704
                    172,                0.62243,                0.35785,                0.95948,                 0.9914,                0.98729,                0.99467,                0.85622,                0.70805,                0.33207,                 1.1207,             0.00073484,             0.00073484,             0.00073484
                    173,                0.65959,                0.37426,                 1.0049,                0.99372,                0.99197,                0.99492,                0.85973,                0.67254,                0.32696,                 1.0933,             0.00073264,             0.00073264,             0.00073264
                    174,                0.66974,                0.38804,                0.98878,                0.99524,                0.99164,                0.99496,                0.86036,                0.68736,                0.34055,                 1.1056,             0.00073044,             0.00073044,             0.00073044
                    175,                0.64321,                0.37634,                0.95875,                0.99194,                0.98456,                0.99322,                0.85374,                 0.6996,                 0.3473,                 1.1139,             0.00072824,             0.00072824,             0.00072824
                    176,                0.65725,                0.37214,                0.97878,                 0.9944,                0.98387,                0.99496,                 0.8559,                0.67593,                0.35131,                 1.1041,             0.00072604,             0.00072604,             0.00072604
                    177,                0.65277,                0.38459,                 0.9745,                0.99524,                0.98403,                0.99447,                0.84902,                0.68979,                0.34152,                 1.1263,             0.00072384,             0.00072384,             0.00072384
                    178,                0.63403,                0.36933,                0.96875,                0.98891,                0.98937,                0.99483,                0.85477,                0.69652,                0.34257,                  1.111,             0.00072164,             0.00072164,             0.00072164
                    179,                 0.6708,                 0.3735,                0.98088,                0.99521,                0.99175,                0.99496,                 0.8454,                0.70968,                 0.3471,                 1.1389,             0.00071944,             0.00071944,             0.00071944
                    180,                0.66884,                 0.3797,                0.99311,                0.99302,                0.98287,                0.99471,                0.85228,                0.67359,                0.33699,                  1.094,             0.00071724,             0.00071724,             0.00071724
                    181,                 0.6617,                0.36699,                0.98006,                0.99001,                 0.9793,                  0.995,                0.85409,                0.69546,                0.35257,                 1.1123,             0.00071504,             0.00071504,             0.00071504
                    182,                0.64432,                0.36256,                0.96013,                0.98906,                0.98783,                0.99496,                0.83654,                0.73843,                0.35844,                 1.1522,             0.00071284,             0.00071284,             0.00071284
                    183,                0.66565,                0.37177,                0.98099,                0.99202,                0.98794,                  0.995,                0.84131,                0.75832,                0.34705,                 1.1902,             0.00071064,             0.00071064,             0.00071064
                    184,                0.66099,                0.37341,                0.98888,                0.98819,                0.98398,                0.99492,                0.84589,                0.71469,                 0.3482,                 1.1414,             0.00070844,             0.00070844,             0.00070844
                    185,                0.62409,                0.35252,                0.96222,                0.99352,                0.98221,                0.99409,                0.85776,                0.68085,                0.33836,                 1.1105,             0.00070624,             0.00070624,             0.00070624
                    186,                 0.6436,                0.36274,                0.96441,                0.99539,                0.98451,                0.99496,                0.85349,                 0.7007,                0.33306,                 1.1312,             0.00070404,             0.00070404,             0.00070404
                    187,                0.65124,                0.36872,                0.96966,                0.99632,                 0.9914,                0.99492,                0.84868,                0.70616,                0.34003,                 1.1387,             0.00070184,             0.00070184,             0.00070184
                    188,                0.62947,                0.35931,                0.94474,                0.99529,                0.99295,                0.99496,                0.85208,                0.68896,                0.32956,                 1.1085,             0.00069964,             0.00069964,             0.00069964
                    189,                 0.6342,                0.36196,                0.96178,                 0.9898,                0.99353,                  0.995,                 0.8603,                0.67915,                0.32995,                 1.1126,             0.00069744,             0.00069744,             0.00069744
                    190,                0.64672,                0.35659,                0.95723,                0.98339,                0.99651,                  0.995,                0.85555,                0.69023,                0.32719,                 1.1206,             0.00069524,             0.00069524,             0.00069524
                    191,                0.64325,                 0.3634,                0.98249,                0.98482,                0.99431,                0.99477,                 0.8609,                 0.6925,                0.33563,                  1.124,             0.00069304,             0.00069304,             0.00069304
                    192,                0.64871,                0.37856,                0.95971,                0.99698,                0.98832,                0.99496,                0.83815,                0.73231,                0.34191,                 1.1386,             0.00069084,             0.00069084,             0.00069084
                    193,                0.66353,                 0.3659,                0.97861,                 0.9972,                0.98815,                  0.995,                 0.8611,                0.71201,                0.32431,                 1.1329,             0.00068864,             0.00068864,             0.00068864
                    194,                0.64965,                0.36477,                0.96868,                0.99701,                0.99474,                  0.995,                0.86435,                0.68013,                 0.3176,                  1.113,             0.00068644,             0.00068644,             0.00068644
                    195,                0.62622,                0.35925,                0.95219,                0.99525,                0.99155,                0.99496,                0.84615,                 0.7291,                0.33684,                 1.1533,             0.00068424,             0.00068424,             0.00068424
                    196,                0.62497,                0.36553,                0.98065,                0.98708,                0.99248,                  0.995,                0.85451,                0.69286,                0.32951,                 1.1158,             0.00068204,             0.00068204,             0.00068204
                    197,                0.62342,                0.35678,                0.95061,                0.98565,                 0.9911,                0.99496,                0.84951,                0.69029,                0.33266,                  1.113,             0.00067984,             0.00067984,             0.00067984
                    198,                0.65343,                0.39209,                0.96427,                0.98925,                 0.9838,                0.99458,                0.84988,                0.69389,                0.34544,                  1.134,             0.00067764,             0.00067764,             0.00067764
                    199,                0.63814,                0.36458,                0.95118,                0.99105,                0.98568,                0.99425,                0.85248,                0.67855,                0.34533,                 1.1047,             0.00067544,             0.00067544,             0.00067544
                    200,                0.60552,                0.34604,                0.94234,                0.99577,                0.98305,                0.99475,                0.85533,                0.67468,                 0.3336,                 1.1009,             0.00067324,             0.00067324,             0.00067324
                    201,                0.63877,                0.35365,                0.97602,                 0.9837,                0.98736,                0.99437,                0.85194,                0.68368,                0.34815,                 1.1058,             0.00067104,             0.00067104,             0.00067104
                    202,                0.63573,                0.35616,                0.97544,                0.99336,                0.97458,                0.99442,                0.85576,                0.67719,                0.34564,                 1.1023,             0.00066884,             0.00066884,             0.00066884
                    203,                0.61286,                0.34265,                0.95107,                0.99391,                0.97458,                0.99458,                0.86417,                0.66242,                0.33301,                 1.0927,             0.00066664,             0.00066664,             0.00066664
                    204,                0.60016,                0.34533,                0.97495,                 0.9874,                0.98339,                0.99396,                0.85333,                0.70617,                0.33576,                 1.1266,             0.00066444,             0.00066444,             0.00066444
                    205,                0.61063,                0.34844,                0.94321,                0.99229,                0.98443,                0.99492,                0.84582,                0.72921,                0.33889,                 1.1539,             0.00066224,             0.00066224,             0.00066224
                    206,                0.61986,                0.35317,                0.94926,                0.99106,                0.97911,                 0.9948,                0.85355,                0.69422,                0.37111,                 1.1094,             0.00066005,             0.00066005,             0.00066005
                    207,                0.61243,                0.35337,                0.95149,                0.99202,                0.97525,                0.99488,                0.85741,                0.70194,                0.33988,                 1.1374,             0.00065785,             0.00065785,             0.00065785
                    208,                0.61311,                0.35118,                0.95843,                0.99278,                0.98008,                0.99488,                0.85239,                0.69288,                0.34345,                 1.1218,             0.00065565,             0.00065565,             0.00065565
                    209,                0.59995,                0.35491,                0.96366,                0.98884,                0.99551,                  0.995,                0.85275,                0.70044,                0.33556,                 1.1313,             0.00065345,             0.00065345,             0.00065345
                    210,                0.61925,                0.35412,                0.95619,                0.99044,                0.98494,                  0.995,                0.84926,                0.68951,                0.33969,                 1.1147,             0.00065125,             0.00065125,             0.00065125
                    211,                0.64808,                0.37686,                 1.0269,                0.98719,                0.99207,                0.99496,                0.85805,                0.68041,                0.32643,                 1.1101,             0.00064905,             0.00064905,             0.00064905
                    212,                0.64287,                0.36564,                0.96444,                0.99211,                0.98826,                0.99483,                0.84924,                0.70993,                0.34061,                 1.1336,             0.00064685,             0.00064685,             0.00064685
                    213,                0.62489,                0.36204,                0.96331,                0.99214,                0.98319,                  0.995,                0.84909,                0.69727,                0.33958,                 1.1161,             0.00064465,             0.00064465,             0.00064465
                    214,                0.63994,                0.36345,                0.95395,                0.99021,                0.99153,                0.99488,                0.85858,                 0.6948,                0.33135,                 1.1178,             0.00064245,             0.00064245,             0.00064245
                    215,                0.59404,                0.34388,                0.95802,                0.99241,                0.99013,                0.99488,                0.86654,                0.65018,                0.32212,                 1.0788,             0.00064025,             0.00064025,             0.00064025
                    216,                0.62672,                0.36327,                0.95212,                0.98521,                0.99576,                0.99496,                0.86392,                  0.668,                0.31777,                 1.1023,             0.00063805,             0.00063805,             0.00063805
                    217,                0.62503,                0.34828,                0.96261,                0.98574,                0.99576,                0.99492,                0.85662,                0.69405,                0.33335,                 1.1167,             0.00063585,             0.00063585,             0.00063585
                    218,                0.60862,                0.35918,                0.95486,                 0.9945,                0.98981,                  0.995,                0.85207,                0.68115,                0.32452,                 1.1156,             0.00063365,             0.00063365,             0.00063365
                    219,                0.61952,                0.35297,                0.95942,                0.98671,                0.99649,                  0.995,                0.85522,                0.68645,                 0.3262,                 1.1226,             0.00063145,             0.00063145,             0.00063145
                    220,                0.60175,                0.35004,                0.97174,                0.98757,                0.98789,                0.99496,                 0.8459,                0.70204,                0.33679,                 1.1396,             0.00062925,             0.00062925,             0.00062925
                    221,                0.61814,                0.35009,                0.95248,                0.98418,                0.99134,                0.99471,                0.85429,                0.69452,                0.33835,                  1.128,             0.00062705,             0.00062705,             0.00062705
                    222,                0.61728,                0.35422,                0.95855,                0.99166,                0.99357,                0.99492,                0.85587,                0.68933,                0.32631,                 1.1078,             0.00062485,             0.00062485,             0.00062485
                    223,                 0.6093,                0.34589,                0.97122,                0.99715,                0.98631,                0.99496,                0.84581,                0.73078,                  0.341,                 1.1542,             0.00062265,             0.00062265,             0.00062265
                    224,                0.63297,                0.34389,                0.96259,                0.99617,                0.98419,                  0.995,                0.85516,                0.69104,                0.33533,                 1.1067,             0.00062045,             0.00062045,             0.00062045
                    225,                0.60513,                0.34211,                0.95676,                0.98864,                0.99114,                0.99496,                0.85633,                0.68468,                0.32311,                 1.1055,             0.00061825,             0.00061825,             0.00061825
                    226,                0.62773,                0.34552,                0.95955,                0.98782,                0.98729,                0.99467,                0.85093,                0.67709,                0.33035,                  1.107,             0.00061605,             0.00061605,             0.00061605
                    227,                0.61817,                0.34342,                0.95332,                0.98901,                0.97881,                0.99434,                0.84102,                0.68935,                0.34142,                 1.1044,             0.00061385,             0.00061385,             0.00061385
                    228,                0.64283,                0.35252,                0.95042,                0.99499,                0.97881,                0.99446,                0.85434,                0.68018,                0.32741,                 1.1063,             0.00061165,             0.00061165,             0.00061165
                    229,                0.58866,                0.33003,                0.94631,                  0.993,                0.98305,                0.99475,                0.84807,                0.68609,                0.33387,                 1.1139,             0.00060945,             0.00060945,             0.00060945
                    230,                0.61046,                0.34185,                0.95685,                 0.9921,                0.98729,                0.99467,                0.85918,                0.68996,                0.32447,                 1.1094,             0.00060725,             0.00060725,             0.00060725
                    231,                0.60604,                0.34419,                0.94929,                0.98554,                0.99085,                0.99467,                0.86383,                0.66923,                0.31729,                 1.0932,             0.00060505,             0.00060505,             0.00060505
                    232,                0.59908,                0.34065,                0.94842,                0.98026,                0.99603,                0.99479,                0.85063,                0.69581,                0.32187,                 1.1194,             0.00060285,             0.00060285,             0.00060285
                    233,                0.62237,                0.34812,                0.96264,                0.99108,                0.98729,                0.99479,                0.85222,                0.69173,                0.32924,                  1.119,             0.00060065,             0.00060065,             0.00060065
                    234,                0.60988,                 0.3419,                0.97562,                0.99208,                0.99241,                0.99492,                0.85374,                0.68682,                0.32572,                 1.1136,             0.00059845,             0.00059845,             0.00059845
                    235,                0.61363,                0.34687,                0.97237,                  0.988,                0.99498,                0.99496,                 0.8617,                0.67625,                0.31867,                 1.1002,             0.00059625,             0.00059625,             0.00059625
                    236,                  0.631,                0.33576,                0.94836,                0.98986,                0.99576,                0.99496,                0.84926,                0.68893,                0.32392,                  1.107,             0.00059405,             0.00059405,             0.00059405
                    237,                 0.6122,                0.33567,                0.95272,                0.99208,                0.98425,                  0.995,                0.85154,                 0.6794,                0.33273,                 1.1085,             0.00059185,             0.00059185,             0.00059185
                    238,                0.59803,                0.33525,                0.94207,                0.98199,                0.99205,                0.99477,                 0.8418,                0.71001,                0.33942,                 1.1437,             0.00058965,             0.00058965,             0.00058965
                    239,                0.63066,                0.34788,                0.95086,                 0.9905,                0.99528,                  0.995,                 0.8633,                0.68407,                0.32851,                 1.1053,             0.00058745,             0.00058745,             0.00058745
                    240,                0.62395,                0.34302,                0.95011,                0.98898,                0.99502,                0.99496,                0.85169,                0.67662,                0.31622,                 1.1105,             0.00058525,             0.00058525,             0.00058525
                    241,                0.59544,                0.32998,                0.96229,                0.99713,                0.98043,                0.99444,                0.85818,                0.66696,                0.31845,                 1.0991,             0.00058305,             0.00058305,             0.00058305
                    242,                0.57998,                 0.3289,                0.93983,                 0.9974,                0.98129,                  0.995,                0.85851,                0.67443,                0.32925,                 1.0983,             0.00058085,             0.00058085,             0.00058085
                    243,                0.59507,                0.32788,                0.94427,                0.99471,                0.98373,                0.99484,                0.84861,                0.69116,                0.32626,                 1.1236,             0.00057865,             0.00057865,             0.00057865
                    244,                0.58924,                0.34242,                0.92337,                0.98977,                0.99576,                0.99488,                0.85625,                0.67155,                0.31495,                 1.1089,             0.00057645,             0.00057645,             0.00057645
                    245,                0.59166,                0.33866,                 0.9455,                0.99462,                 0.9903,                  0.995,                  0.857,                0.67253,                0.32493,                 1.1111,             0.00057425,             0.00057425,             0.00057425
                    246,                0.59407,                0.33532,                0.95059,                0.99631,                0.99638,                  0.995,                0.84945,                0.67326,                 0.3117,                 1.1013,             0.00057205,             0.00057205,             0.00057205
                    247,                0.59038,                0.33688,                0.93554,                0.99682,                0.99661,                  0.995,                0.84179,                0.71275,                0.33156,                 1.1427,             0.00056985,             0.00056985,             0.00056985
                    248,                 0.6033,                0.33811,                0.94607,                0.99324,                  0.996,                  0.995,                0.85927,                0.67962,                0.31589,                 1.1104,             0.00056765,             0.00056765,             0.00056765
                    249,                0.58629,                0.32989,                0.93314,                 0.9919,                0.99576,                0.99496,                0.84947,                0.68685,                0.32631,                  1.113,             0.00056545,             0.00056545,             0.00056545
                    250,                0.59415,                0.33488,                0.94622,                0.98421,                0.99537,                0.99496,                0.85708,                0.68348,                0.32541,                 1.1095,             0.00056325,             0.00056325,             0.00056325
                    251,                0.60007,                0.33209,                0.93526,                0.99303,                0.98556,                  0.995,                0.85597,                0.66084,                0.32494,                  1.097,             0.00056105,             0.00056105,             0.00056105
                    252,                  0.578,                0.33248,                0.93945,                0.99165,                0.98746,                  0.995,                0.85655,                0.67587,                0.32276,                  1.105,             0.00055886,             0.00055886,             0.00055886
                    253,                0.58214,                0.34041,                0.94357,                0.99197,                0.99576,                0.99492,                0.84452,                 0.6954,                0.32797,                 1.1238,             0.00055666,             0.00055666,             0.00055666
                    254,                0.58677,                0.33106,                 0.9214,                0.99669,                0.99453,                  0.995,                0.86068,                0.68135,                0.31154,                 1.1059,             0.00055446,             0.00055446,             0.00055446
                    255,                0.56631,                0.33003,                0.95016,                0.99521,                 0.9957,                  0.995,                0.86253,                0.66616,                0.30135,                 1.1029,             0.00055226,             0.00055226,             0.00055226
                    256,                0.59187,                0.33629,                0.93414,                0.98867,                0.99127,                0.99483,                0.86111,                0.64502,                0.32166,                  1.092,             0.00055006,             0.00055006,             0.00055006
                    257,                0.57455,                0.32916,                0.93592,                0.99143,                0.99153,                0.99488,                0.86328,                 0.6511,                0.31121,                 1.0973,             0.00054786,             0.00054786,             0.00054786
                    258,                0.56541,                0.32235,                 0.9439,                0.99583,                0.99215,                  0.995,                0.85965,                0.66071,                0.31181,                 1.1123,             0.00054566,             0.00054566,             0.00054566
                    259,                0.61069,                0.34687,                0.98423,                0.99488,                0.99153,                0.99488,                0.85568,                0.67142,                0.30754,                 1.1183,             0.00054346,             0.00054346,             0.00054346
                    260,                0.56537,                0.32702,                0.93687,                0.99336,                0.99216,                0.99484,                0.85271,                 0.6955,                 0.3099,                 1.1446,             0.00054126,             0.00054126,             0.00054126
